2026-03-08 07:56:04,318 | Main | INFO | Initializing the multi treading process
2026-03-08 07:57:34,795 | Producer | INFO | {'Time': 170811, 'Amount': 514.944094971827, 'V1': 1.1450551946054155, 'V2': 1.2322488172645794, 'V3': -1.2185593413817755, 'V4': -0.8710160432854044, 'V5': -0.727060610130092, 'V6': -0.06694934522369844, 'V7': -0.12347326424087988, 'V8': 1.3660212511991565, 'V9': 0.0880057394093541, 'V10': 0.5583693258488842, 'V11': 0.29438295326086195, 'V12': 0.4282431294056053, 'V13': -0.8174280098657127, 'V14': -0.9463548015570495, 'V15': 0.344361357842982, 'V16': -2.3130413169929533, 'V17': -1.2998350334490927, 'V18': 1.6245198410938981, 'V19': -1.29969379641591, 'V20': -1.7001925913182545, 'V21': -0.6568935731971501, 'V22': -1.8127245053805716, 'V23': 2.401628255437142, 'V24': -0.4014160749609893, 'V25': -1.6847237733716045, 'V26': -0.6976437770158498, 'V27': 0.2576987042752099, 'V28': -0.46574307192960807}
2026-03-08 07:57:34,795 | Producer | INFO | Transaction sent
2026-03-08 07:57:34,798 | Consumer | INFO | Recieved the message
2026-03-08 07:57:34,798 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:34,804 | Consumer | INFO | recieved the response
2026-03-08 07:57:34,805 | Consumer | INFO | {'Time': 170811, 'Amount': 514.944094971827, 'V1': 1.1450551946054155, 'V2': 1.2322488172645794, 'V3': -1.2185593413817755, 'V4': -0.8710160432854044, 'V5': -0.727060610130092, 'V6': -0.06694934522369844, 'V7': -0.12347326424087988, 'V8': 1.3660212511991565, 'V9': 0.0880057394093541, 'V10': 0.5583693258488842, 'V11': 0.29438295326086195, 'V12': 0.4282431294056053, 'V13': -0.8174280098657127, 'V14': -0.9463548015570495, 'V15': 0.344361357842982, 'V16': -2.3130413169929533, 'V17': -1.2998350334490927, 'V18': 1.6245198410938981, 'V19': -1.29969379641591, 'V20': -1.7001925913182545, 'V21': -0.6568935731971501, 'V22': -1.8127245053805716, 'V23': 2.401628255437142, 'V24': -0.4014160749609893, 'V25': -1.6847237733716045, 'V26': -0.6976437770158498, 'V27': 0.2576987042752099, 'V28': -0.46574307192960807, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:36,796 | Producer | INFO | Generating the transaction
2026-03-08 07:57:36,797 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:36,797 | Producer | INFO | {'Time': 77923, 'Amount': 982.7680677381516, 'V1': 1.582014412369307, 'V2': 0.42441059553647154, 'V3': 1.1389953692832715, 'V4': 0.6347600890816681, 'V5': 0.8066998255213144, 'V6': -0.5562013118583341, 'V7': -2.4120762399676767, 'V8': 0.4407028007731149, 'V9': -0.6963403918141706, 'V10': 1.2678710550930075, 'V11': 0.32683064398940476, 'V12': 0.7867610003215333, 'V13': 0.6352634893957072, 'V14': -0.26750551748740475, 'V15': -2.1885795373400536, 'V16': 0.15864795443487736, 'V17': -0.5720027452394791, 'V18': 0.6891289917510814, 'V19': 0.4947839586831743, 'V20': 2.1908804977128464, 'V21': 1.0067041333237592, 'V22': 0.17969153620758152, 'V23': 0.7206063557250223, 'V24': 0.2555397366994976, 'V25': 0.1780104840975576, 'V26': -0.10022100780326867, 'V27': 1.4050177373076969, 'V28': -0.045996012716142745}
2026-03-08 07:57:36,799 | Producer | INFO | Transaction sent
2026-03-08 07:57:36,804 | Consumer | INFO | Recieved the message
2026-03-08 07:57:36,805 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:36,812 | Consumer | INFO | recieved the response
2026-03-08 07:57:36,812 | Consumer | INFO | {'Time': 77923, 'Amount': 982.7680677381516, 'V1': 1.582014412369307, 'V2': 0.42441059553647154, 'V3': 1.1389953692832715, 'V4': 0.6347600890816681, 'V5': 0.8066998255213144, 'V6': -0.5562013118583341, 'V7': -2.4120762399676767, 'V8': 0.4407028007731149, 'V9': -0.6963403918141706, 'V10': 1.2678710550930075, 'V11': 0.32683064398940476, 'V12': 0.7867610003215333, 'V13': 0.6352634893957072, 'V14': -0.26750551748740475, 'V15': -2.1885795373400536, 'V16': 0.15864795443487736, 'V17': -0.5720027452394791, 'V18': 0.6891289917510814, 'V19': 0.4947839586831743, 'V20': 2.1908804977128464, 'V21': 1.0067041333237592, 'V22': 0.17969153620758152, 'V23': 0.7206063557250223, 'V24': 0.2555397366994976, 'V25': 0.1780104840975576, 'V26': -0.10022100780326867, 'V27': 1.4050177373076969, 'V28': -0.045996012716142745, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:38,800 | Producer | INFO | Generating the transaction
2026-03-08 07:57:38,801 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:38,801 | Producer | INFO | {'Time': 118810, 'Amount': 156.3557658387702, 'V1': -0.8072073546358333, 'V2': -1.3207035690865476, 'V3': 0.4796472081286507, 'V4': 0.8921552500898842, 'V5': 0.3613087282995703, 'V6': 3.0912564617191447, 'V7': -0.021303838760248134, 'V8': 1.824963289234251, 'V9': 0.952449947750632, 'V10': -4, 'V11': 0.13861702571263046, 'V12': -3, 'V13': 0.40566596030308455, 'V14': -5, 'V15': 1.6535224921345961, 'V16': 0.27511158915775125, 'V17': 0.6368360970205699, 'V18': 0.4888950215589905, 'V19': -1.964987474043243, 'V20': 0.2310858507675406, 'V21': 1.0887749016737882, 'V22': -0.15294687809873472, 'V23': 0.46354756073242226, 'V24': 0.2835473783425953, 'V25': -1.5493618426266031, 'V26': -0.08541611062438194, 'V27': -0.3004030190705697, 'V28': -0.7436434581526289}
2026-03-08 07:57:38,802 | Producer | INFO | Transaction sent
2026-03-08 07:57:38,805 | Consumer | INFO | Recieved the message
2026-03-08 07:57:38,806 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:38,811 | Consumer | INFO | recieved the response
2026-03-08 07:57:38,811 | Consumer | INFO | {'Time': 118810, 'Amount': 156.3557658387702, 'V1': -0.8072073546358333, 'V2': -1.3207035690865476, 'V3': 0.4796472081286507, 'V4': 0.8921552500898842, 'V5': 0.3613087282995703, 'V6': 3.0912564617191447, 'V7': -0.021303838760248134, 'V8': 1.824963289234251, 'V9': 0.952449947750632, 'V10': -4, 'V11': 0.13861702571263046, 'V12': -3, 'V13': 0.40566596030308455, 'V14': -5, 'V15': 1.6535224921345961, 'V16': 0.27511158915775125, 'V17': 0.6368360970205699, 'V18': 0.4888950215589905, 'V19': -1.964987474043243, 'V20': 0.2310858507675406, 'V21': 1.0887749016737882, 'V22': -0.15294687809873472, 'V23': 0.46354756073242226, 'V24': 0.2835473783425953, 'V25': -1.5493618426266031, 'V26': -0.08541611062438194, 'V27': -0.3004030190705697, 'V28': -0.7436434581526289, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:40,803 | Producer | INFO | Generating the transaction
2026-03-08 07:57:40,804 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:40,805 | Producer | INFO | {'Time': 159723, 'Amount': 424.5592526655438, 'V1': -0.7991687795608827, 'V2': 1.1579137772472585, 'V3': 0.4185475175391324, 'V4': 0.11340446697054274, 'V5': -0.5562764485559496, 'V6': -0.18777281577498953, 'V7': -0.7698530368096291, 'V8': 0.5316339087448533, 'V9': -0.24203152646477785, 'V10': 2.5986117962346182, 'V11': -1.264670514893085, 'V12': -1.432726397019413, 'V13': -1.132938101332796, 'V14': 0.4882917909924599, 'V15': 0.3189140460093793, 'V16': 0.5266838414255303, 'V17': 0.5904195660317526, 'V18': -0.6837993353077794, 'V19': -1.448303191613259, 'V20': 1.083441865767484, 'V21': -0.09317031698586455, 'V22': 0.32867982795029393, 'V23': -0.8333286977916683, 'V24': -0.8671372508454491, 'V25': -0.49825918463325597, 'V26': 0.5068473661231645, 'V27': 0.6438443730923278, 'V28': -0.041655436581163725}
2026-03-08 07:57:40,805 | Producer | INFO | Transaction sent
2026-03-08 07:57:40,809 | Consumer | INFO | Recieved the message
2026-03-08 07:57:40,809 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:40,816 | Consumer | INFO | recieved the response
2026-03-08 07:57:40,817 | Consumer | INFO | {'Time': 159723, 'Amount': 424.5592526655438, 'V1': -0.7991687795608827, 'V2': 1.1579137772472585, 'V3': 0.4185475175391324, 'V4': 0.11340446697054274, 'V5': -0.5562764485559496, 'V6': -0.18777281577498953, 'V7': -0.7698530368096291, 'V8': 0.5316339087448533, 'V9': -0.24203152646477785, 'V10': 2.5986117962346182, 'V11': -1.264670514893085, 'V12': -1.432726397019413, 'V13': -1.132938101332796, 'V14': 0.4882917909924599, 'V15': 0.3189140460093793, 'V16': 0.5266838414255303, 'V17': 0.5904195660317526, 'V18': -0.6837993353077794, 'V19': -1.448303191613259, 'V20': 1.083441865767484, 'V21': -0.09317031698586455, 'V22': 0.32867982795029393, 'V23': -0.8333286977916683, 'V24': -0.8671372508454491, 'V25': -0.49825918463325597, 'V26': 0.5068473661231645, 'V27': 0.6438443730923278, 'V28': -0.041655436581163725, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:42,807 | Producer | INFO | Generating the transaction
2026-03-08 07:57:42,808 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:42,808 | Producer | INFO | {'Time': 79394, 'Amount': 807.9127836177656, 'V1': -0.1458523873049142, 'V2': -0.014376211062142772, 'V3': 0.03134113618322981, 'V4': 0.594377566675345, 'V5': -1.8655175512981186, 'V6': -0.5222076423176837, 'V7': -0.8528759767461797, 'V8': -0.883997927152019, 'V9': 0.6758966463515158, 'V10': -0.24347218529107714, 'V11': -1.0272104053333893, 'V12': -0.11387349746542405, 'V13': -0.4814835687748445, 'V14': 0.3869940426508834, 'V15': -0.5284357816105845, 'V16': -2.205155872136594, 'V17': 0.5580627210477722, 'V18': 0.3157809120750622, 'V19': 0.7487811234102566, 'V20': -1.7883608842082068, 'V21': 0.4342564875088328, 'V22': 1.0031053725438277, 'V23': -0.90293614362317, 'V24': -0.25716721994980274, 'V25': -0.2817644919527243, 'V26': 0.6523701334630458, 'V27': -0.14579510704623608, 'V28': -1.797491815296172}
2026-03-08 07:57:42,808 | Producer | INFO | Transaction sent
2026-03-08 07:57:42,813 | Consumer | INFO | Recieved the message
2026-03-08 07:57:42,813 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:42,819 | Consumer | INFO | recieved the response
2026-03-08 07:57:42,819 | Consumer | INFO | {'Time': 79394, 'Amount': 807.9127836177656, 'V1': -0.1458523873049142, 'V2': -0.014376211062142772, 'V3': 0.03134113618322981, 'V4': 0.594377566675345, 'V5': -1.8655175512981186, 'V6': -0.5222076423176837, 'V7': -0.8528759767461797, 'V8': -0.883997927152019, 'V9': 0.6758966463515158, 'V10': -0.24347218529107714, 'V11': -1.0272104053333893, 'V12': -0.11387349746542405, 'V13': -0.4814835687748445, 'V14': 0.3869940426508834, 'V15': -0.5284357816105845, 'V16': -2.205155872136594, 'V17': 0.5580627210477722, 'V18': 0.3157809120750622, 'V19': 0.7487811234102566, 'V20': -1.7883608842082068, 'V21': 0.4342564875088328, 'V22': 1.0031053725438277, 'V23': -0.90293614362317, 'V24': -0.25716721994980274, 'V25': -0.2817644919527243, 'V26': 0.6523701334630458, 'V27': -0.14579510704623608, 'V28': -1.797491815296172, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:44,809 | Producer | INFO | Generating the transaction
2026-03-08 07:57:44,810 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:44,810 | Producer | INFO | {'Time': 89425, 'Amount': 211.52689907012615, 'V1': 0.31447996593194, 'V2': -0.38006290747052146, 'V3': 0.46981687331300237, 'V4': 0.9118624967050715, 'V5': -1.0723088034908093, 'V6': -0.521145269841359, 'V7': 0.1693858938352625, 'V8': 1.4743748188416708, 'V9': 0.9154860049113519, 'V10': -0.6951265013649417, 'V11': 1.1118049857677565, 'V12': 1.3090129470199887, 'V13': 1.3797097867915473, 'V14': 0.17575623165447993, 'V15': 0.6589298216688926, 'V16': -0.31960544104154925, 'V17': -0.8546917053183956, 'V18': 0.7659870367718051, 'V19': -0.6646455661961229, 'V20': 0.5371633065009107, 'V21': 0.9543690585316175, 'V22': -0.9119582389682864, 'V23': -1.521944108096272, 'V24': 0.7963556324172512, 'V25': -0.3964344517221042, 'V26': -1.0192140666674327, 'V27': 2.4387802863638277, 'V28': -0.6719225138725589}
2026-03-08 07:57:44,811 | Producer | INFO | Transaction sent
2026-03-08 07:57:44,818 | Consumer | INFO | Recieved the message
2026-03-08 07:57:44,819 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:44,826 | Consumer | INFO | recieved the response
2026-03-08 07:57:44,827 | Consumer | INFO | {'Time': 89425, 'Amount': 211.52689907012615, 'V1': 0.31447996593194, 'V2': -0.38006290747052146, 'V3': 0.46981687331300237, 'V4': 0.9118624967050715, 'V5': -1.0723088034908093, 'V6': -0.521145269841359, 'V7': 0.1693858938352625, 'V8': 1.4743748188416708, 'V9': 0.9154860049113519, 'V10': -0.6951265013649417, 'V11': 1.1118049857677565, 'V12': 1.3090129470199887, 'V13': 1.3797097867915473, 'V14': 0.17575623165447993, 'V15': 0.6589298216688926, 'V16': -0.31960544104154925, 'V17': -0.8546917053183956, 'V18': 0.7659870367718051, 'V19': -0.6646455661961229, 'V20': 0.5371633065009107, 'V21': 0.9543690585316175, 'V22': -0.9119582389682864, 'V23': -1.521944108096272, 'V24': 0.7963556324172512, 'V25': -0.3964344517221042, 'V26': -1.0192140666674327, 'V27': 2.4387802863638277, 'V28': -0.6719225138725589, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:46,814 | Producer | INFO | Generating the transaction
2026-03-08 07:57:46,814 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:46,815 | Producer | INFO | {'Time': 10756, 'Amount': 467.9029511988641, 'V1': -0.09140693180695066, 'V2': 0.5483660569418426, 'V3': -0.09445455302594928, 'V4': -1.461994497419894, 'V5': 0.4894440870186025, 'V6': -0.7743516571698261, 'V7': -0.473543639717421, 'V8': -0.026833214223279975, 'V9': 0.9445809613355144, 'V10': 0.33522169513404027, 'V11': 0.9281656311980397, 'V12': 0.00887513086786882, 'V13': -0.28977106281680265, 'V14': -0.39657776906073094, 'V15': -0.1486840225878894, 'V16': -0.8099980594649757, 'V17': -0.1781069941096365, 'V18': -1.7469877198838402, 'V19': -0.052584190381985405, 'V20': 0.6311597801172718, 'V21': -0.03748221884172028, 'V22': -1.4776274145215964, 'V23': 0.7327327111378531, 'V24': 1.1199391689555604, 'V25': 0.9733048394906633, 'V26': -0.2591963997424792, 'V27': 1.1927264279560001, 'V28': 0.06936280658143744}
2026-03-08 07:57:46,815 | Producer | INFO | Transaction sent
2026-03-08 07:57:46,819 | Consumer | INFO | Recieved the message
2026-03-08 07:57:46,820 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:46,827 | Consumer | INFO | recieved the response
2026-03-08 07:57:46,828 | Consumer | INFO | {'Time': 10756, 'Amount': 467.9029511988641, 'V1': -0.09140693180695066, 'V2': 0.5483660569418426, 'V3': -0.09445455302594928, 'V4': -1.461994497419894, 'V5': 0.4894440870186025, 'V6': -0.7743516571698261, 'V7': -0.473543639717421, 'V8': -0.026833214223279975, 'V9': 0.9445809613355144, 'V10': 0.33522169513404027, 'V11': 0.9281656311980397, 'V12': 0.00887513086786882, 'V13': -0.28977106281680265, 'V14': -0.39657776906073094, 'V15': -0.1486840225878894, 'V16': -0.8099980594649757, 'V17': -0.1781069941096365, 'V18': -1.7469877198838402, 'V19': -0.052584190381985405, 'V20': 0.6311597801172718, 'V21': -0.03748221884172028, 'V22': -1.4776274145215964, 'V23': 0.7327327111378531, 'V24': 1.1199391689555604, 'V25': 0.9733048394906633, 'V26': -0.2591963997424792, 'V27': 1.1927264279560001, 'V28': 0.06936280658143744, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:48,817 | Producer | INFO | Generating the transaction
2026-03-08 07:57:48,818 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:48,818 | Producer | INFO | {'Time': 107038, 'Amount': 127.95960191682006, 'V1': -0.36602561351906765, 'V2': -0.1329404568864248, 'V3': 0.46656407907728514, 'V4': -1.5908647081016791, 'V5': -1.4446222729959466, 'V6': 0.571294783148399, 'V7': 0.05960107122443687, 'V8': -0.6724200593440474, 'V9': 1.9074340052817524, 'V10': -0.5773012481105929, 'V11': -1.5851895834693803, 'V12': -0.2669961298895829, 'V13': -0.36850673388675664, 'V14': 0.4777274126937259, 'V15': -1.7753554905903868, 'V16': -1.7048164587893564, 'V17': -0.7187155744953879, 'V18': -0.30404831444766695, 'V19': 1.803054109979503, 'V20': -1.0328343865036949, 'V21': -0.37181048980448234, 'V22': 1.1147562568565876, 'V23': 1.0313140257704325, 'V24': 1.0085838828229123, 'V25': 0.26457955079257395, 'V26': 0.7284118872609264, 'V27': -1.477402300715715, 'V28': -1.2559792334444448}
2026-03-08 07:57:48,818 | Producer | INFO | Transaction sent
2026-03-08 07:57:48,824 | Consumer | INFO | Recieved the message
2026-03-08 07:57:48,825 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:48,830 | Consumer | INFO | recieved the response
2026-03-08 07:57:48,830 | Consumer | INFO | {'Time': 107038, 'Amount': 127.95960191682006, 'V1': -0.36602561351906765, 'V2': -0.1329404568864248, 'V3': 0.46656407907728514, 'V4': -1.5908647081016791, 'V5': -1.4446222729959466, 'V6': 0.571294783148399, 'V7': 0.05960107122443687, 'V8': -0.6724200593440474, 'V9': 1.9074340052817524, 'V10': -0.5773012481105929, 'V11': -1.5851895834693803, 'V12': -0.2669961298895829, 'V13': -0.36850673388675664, 'V14': 0.4777274126937259, 'V15': -1.7753554905903868, 'V16': -1.7048164587893564, 'V17': -0.7187155744953879, 'V18': -0.30404831444766695, 'V19': 1.803054109979503, 'V20': -1.0328343865036949, 'V21': -0.37181048980448234, 'V22': 1.1147562568565876, 'V23': 1.0313140257704325, 'V24': 1.0085838828229123, 'V25': 0.26457955079257395, 'V26': 0.7284118872609264, 'V27': -1.477402300715715, 'V28': -1.2559792334444448, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:58:03,902 | Main | INFO | Initializing the multi treading process
2026-03-08 07:58:03,903 | Main | INFO | Initialization completed
2026-03-08 07:58:03,903 | Main | INFO | Starting the producer and consumer thread
2026-03-08 07:58:04,543 | Consumer | INFO | Loading the config
2026-03-08 07:58:04,543 | Producer | INFO | Loading the config
2026-03-08 07:58:04,544 | Consumer | INFO | Config loaded successfully
2026-03-08 07:58:04,544 | Producer | INFO | Config Loaded
2026-03-08 07:58:04,544 | Consumer | INFO | Loading the url, topic name, host, port, output file and path
2026-03-08 07:58:04,544 | Producer | INFO | Loading the topic, host and port name
2026-03-08 07:58:04,544 | Consumer | INFO | successfull in loading the artifacts for the run
2026-03-08 07:58:04,544 | Producer | INFO | Loading completed
2026-03-08 07:58:04,545 | Producer | INFO | Creating the kafka producer
2026-03-08 07:58:04,555 | Producer | INFO | Generating the transaction
2026-03-08 07:58:04,555 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:04,555 | Producer | INFO | {'Time': 14462, 'Amount': 1.0780286882337031, 'V1': 0.28642705457930506, 'V2': 0.5819739018710407, 'V3': 2.2745334298649698, 'V4': 0.22306520579881547, 'V5': 1.9621538825743383, 'V6': -0.31290793659364813, 'V7': -1.0698828578195774, 'V8': 0.06912777727946595, 'V9': -0.3104939207828221, 'V10': -0.2886326649341313, 'V11': -0.22158822222968733, 'V12': 1.1805067388585577, 'V13': 2.4059630625269413, 'V14': -0.5170067835169639, 'V15': -0.346412492119488, 'V16': 0.25316591787199483, 'V17': -0.37528465963054874, 'V18': -1.5055224986778912, 'V19': -1.2917284886935072, 'V20': 0.8313882766175613, 'V21': 0.4748417184279549, 'V22': -0.6476173762928515, 'V23': 0.0018111369178567182, 'V24': 1.803503768488756, 'V25': 1.3049490083474822, 'V26': 0.5550450073301624, 'V27': -0.9619790783085449, 'V28': 2.9702309699639073}
2026-03-08 07:58:04,668 | Producer | INFO | Transaction sent
2026-03-08 07:58:04,670 | Consumer | INFO | Recieved the message
2026-03-08 07:58:04,671 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:04,794 | Consumer | INFO | recieved the response
2026-03-08 07:58:04,794 | Consumer | INFO | {'Time': 14462, 'Amount': 1.0780286882337031, 'V1': 0.28642705457930506, 'V2': 0.5819739018710407, 'V3': 2.2745334298649698, 'V4': 0.22306520579881547, 'V5': 1.9621538825743383, 'V6': -0.31290793659364813, 'V7': -1.0698828578195774, 'V8': 0.06912777727946595, 'V9': -0.3104939207828221, 'V10': -0.2886326649341313, 'V11': -0.22158822222968733, 'V12': 1.1805067388585577, 'V13': 2.4059630625269413, 'V14': -0.5170067835169639, 'V15': -0.346412492119488, 'V16': 0.25316591787199483, 'V17': -0.37528465963054874, 'V18': -1.5055224986778912, 'V19': -1.2917284886935072, 'V20': 0.8313882766175613, 'V21': 0.4748417184279549, 'V22': -0.6476173762928515, 'V23': 0.0018111369178567182, 'V24': 1.803503768488756, 'V25': 1.3049490083474822, 'V26': 0.5550450073301624, 'V27': -0.9619790783085449, 'V28': 2.9702309699639073, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.027}]}
2026-03-08 07:58:06,669 | Producer | INFO | Generating the transaction
2026-03-08 07:58:06,670 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:06,670 | Producer | INFO | {'Time': 185880, 'Amount': 769.176683928939, 'V1': -1.222576064996968, 'V2': -0.30965624385944135, 'V3': 1.4324643166858961, 'V4': -0.23121400707117906, 'V5': 0.898463300155351, 'V6': -0.380801754762502, 'V7': 0.09636398858869182, 'V8': -0.17109681928543247, 'V9': -1.1818985016836576, 'V10': 1.05843675439595, 'V11': -0.1770605343735855, 'V12': 1.5702720780110238, 'V13': 2.848397409350846, 'V14': -2.6837970027377045, 'V15': 0.5204135103339211, 'V16': -1.380950051429906, 'V17': -0.277915977472943, 'V18': -0.4800416239094386, 'V19': 0.6028463707711195, 'V20': -1.2954159654374606, 'V21': 0.31125473320593905, 'V22': 0.4846008504955338, 'V23': 0.15704321747274635, 'V24': -0.7585555289416609, 'V25': -0.7017782556162695, 'V26': -1.0753764649344222, 'V27': 1.8529377515304344, 'V28': -2.0873369267824584}
2026-03-08 07:58:06,671 | Producer | INFO | Transaction sent
2026-03-08 07:58:06,676 | Consumer | INFO | Recieved the message
2026-03-08 07:58:06,676 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:06,715 | Consumer | INFO | recieved the response
2026-03-08 07:58:06,715 | Consumer | INFO | {'Time': 185880, 'Amount': 769.176683928939, 'V1': -1.222576064996968, 'V2': -0.30965624385944135, 'V3': 1.4324643166858961, 'V4': -0.23121400707117906, 'V5': 0.898463300155351, 'V6': -0.380801754762502, 'V7': 0.09636398858869182, 'V8': -0.17109681928543247, 'V9': -1.1818985016836576, 'V10': 1.05843675439595, 'V11': -0.1770605343735855, 'V12': 1.5702720780110238, 'V13': 2.848397409350846, 'V14': -2.6837970027377045, 'V15': 0.5204135103339211, 'V16': -1.380950051429906, 'V17': -0.277915977472943, 'V18': -0.4800416239094386, 'V19': 0.6028463707711195, 'V20': -1.2954159654374606, 'V21': 0.31125473320593905, 'V22': 0.4846008504955338, 'V23': 0.15704321747274635, 'V24': -0.7585555289416609, 'V25': -0.7017782556162695, 'V26': -1.0753764649344222, 'V27': 1.8529377515304344, 'V28': -2.0873369267824584, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.0761}]}
2026-03-08 07:58:08,673 | Producer | INFO | Generating the transaction
2026-03-08 07:58:08,673 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:08,674 | Producer | INFO | {'Time': 104133, 'Amount': 232.90318703090637, 'V1': 0.5070275911429373, 'V2': 0.5036645549731691, 'V3': -0.7816336545237415, 'V4': 0.7886859653908661, 'V5': 0.3426551392178237, 'V6': 1.409702570674529, 'V7': 0.8082548430671584, 'V8': -0.28895234886754145, 'V9': 0.6229662483343806, 'V10': -0.8948398017224043, 'V11': -2.271490768398696, 'V12': 0.800562870673307, 'V13': -2.874746822055653, 'V14': -0.18865477810166512, 'V15': 0.39451316590606594, 'V16': -1.1660085012496537, 'V17': 0.8907365944325778, 'V18': -0.25216503682247, 'V19': 0.4173599909374588, 'V20': 0.6400585064749557, 'V21': 0.2358032641061182, 'V22': 1.8562630219948089, 'V23': -0.7830844197373581, 'V24': 0.9078551313944017, 'V25': -0.06850996451027785, 'V26': -0.3723290333240947, 'V27': 1.6228924998065206, 'V28': -1.9610138397361665}
2026-03-08 07:58:08,674 | Producer | INFO | Transaction sent
2026-03-08 07:58:08,677 | Consumer | INFO | Recieved the message
2026-03-08 07:58:08,678 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:08,717 | Consumer | INFO | recieved the response
2026-03-08 07:58:08,718 | Consumer | INFO | {'Time': 104133, 'Amount': 232.90318703090637, 'V1': 0.5070275911429373, 'V2': 0.5036645549731691, 'V3': -0.7816336545237415, 'V4': 0.7886859653908661, 'V5': 0.3426551392178237, 'V6': 1.409702570674529, 'V7': 0.8082548430671584, 'V8': -0.28895234886754145, 'V9': 0.6229662483343806, 'V10': -0.8948398017224043, 'V11': -2.271490768398696, 'V12': 0.800562870673307, 'V13': -2.874746822055653, 'V14': -0.18865477810166512, 'V15': 0.39451316590606594, 'V16': -1.1660085012496537, 'V17': 0.8907365944325778, 'V18': -0.25216503682247, 'V19': 0.4173599909374588, 'V20': 0.6400585064749557, 'V21': 0.2358032641061182, 'V22': 1.8562630219948089, 'V23': -0.7830844197373581, 'V24': 0.9078551313944017, 'V25': -0.06850996451027785, 'V26': -0.3723290333240947, 'V27': 1.6228924998065206, 'V28': -1.9610138397361665, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.092}]}
2026-03-08 07:58:10,675 | Producer | INFO | Generating the transaction
2026-03-08 07:58:10,675 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:10,675 | Producer | INFO | {'Time': 83339, 'Amount': 32.59098359969905, 'V1': 0.46101370333435576, 'V2': 0.06624951804614314, 'V3': 0.439580256006846, 'V4': 1.1047179009476287, 'V5': -0.47227784384252425, 'V6': 0.2577449191374094, 'V7': -1.3225755679856286, 'V8': -0.3059588240268848, 'V9': -0.7161535047512596, 'V10': -0.9822718047183118, 'V11': -1.3655798329882807, 'V12': -1.7313737514208578, 'V13': -1.3756541518556333, 'V14': -1.8417079725936056, 'V15': 0.011128461345438935, 'V16': -0.15568814082691065, 'V17': -0.06091154068946876, 'V18': -0.507636526064566, 'V19': -0.6506391761106787, 'V20': 0.18896536613232667, 'V21': 1.1148152964836118, 'V22': 1.1722620636497039, 'V23': 0.407644871713717, 'V24': -1.3965085539208757, 'V25': 0.3020901301030935, 'V26': -1.09927198484528, 'V27': -1.075408840796971, 'V28': -1.5981927049059055}
2026-03-08 07:58:10,676 | Producer | INFO | Transaction sent
2026-03-08 07:58:10,680 | Consumer | INFO | Recieved the message
2026-03-08 07:58:10,680 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:10,715 | Consumer | INFO | recieved the response
